UserID,DishName,Rating
891,Tofu Scramble,2.5
288,JJ's Hot Chocolate French Toast,4.0
998,Tuna Salad,0.5
253,Pancake & Waffle Syrup,2.0
753,Minestrone Soup,0.0
702,JJ's French Toast,2.5
982,JJ's Crinkle Fries,1.5
877,Frostline Chocolate,3.5
173,Three Bean Chili Soup,4.0
310,Tandoori Chicken,0.5
283,JJ's Smashed Chickpea Avocado Sandwich,2.5
563,Waffles,4.0
382,Sweet & Sour Chickpeas,0.0
704,JJ's Hot Chocolate French Toast,0.5
564,Marinara Sauce,4.0
764,Grilled Chicken,3.0
986,Bagel Schmear Bar,0.0
62,Chicken & Vegetable Lo Mein,1.0
628,JJ's Grilled Chicken Sandwich,1.5
159,Roasted Garlic Shrimp Pizza,2.0
258,JJ's Cheeseburger,2.5
846,Scrambled Egg,1.5
119,Roasted Garlic Shrimp Pizza,1.5
517,Chicken & Vegetable Lo Mein,3.5
777,Pork Sausage,0.0
594,Pop Up Carving Station,0.5
609,Turkey Sausage,3.0
899,Italian Sandwich,3.5
59,Pancake & Waffle Syrup,1.0
889,Vegan Hot Dog,1.5
625,Sweet & Sour Chickpeas,1.5
904,Three Bean Chili Soup,1.0
122,Biscuits & Sausage Gravy,2.5
212,Marinara Sauce,1.5
199,Biscuits & Sausage Gravy,4.0
165,JJ's Eggs Any Way,4.5
101,Pepperoni Pizza,4.5
462,JJ's Crinkle Fries,1.0
807,Waffles,2.5
31,Grilled Chicken,4.0
657,Mozzarella & Pesto Sandwich,2.5
443,JJ's Spicy Korean Beef Sandwich,3.5
473,John Jay Sushi Roll,2.0
173,Vegan Chicken Vindaloo,4.5
59,JJ's Quesadilla,2.0
975,Turkey Sausage,0.5
67,Pepperoni Pizza,4.5
846,Vegan Hot Dog,3.5
926,Sausage & Pepper Pasta,0.0
795,Vegan Hot Dog,3.5
447,JJ's French Toast,0.0
255,Scrambled Egg,0.0
923,Pork Sausage,2.5
735,Roasted Potatoes,2.5
398,JJ's French Toast,1.5
1000,Three Bean Chili Soup,1.0
56,Vegan Chicken Vindaloo,4.0
3,Tuna Salad,4.5
266,Bruschetta Pizza,4.0
347,Sweet & Sour Chickpeas,0.5
15,Ham & American Cheese Sandwich,2.0
989,Vegan Chicken Vindaloo,0.0
345,Frostline Chocolate,2.5
836,Hashbrown,3.5
968,Marinara Sauce,2.0
707,Biscuits & Sausage Gravy,0.5
10,Chicken Salad,0.0
823,Mozzarella & Pesto Sandwich,0.5
135,Hashbrown,1.0
707,Pork Sausage,4.0
364,Mozzarella & Pesto Sandwich,3.0
223,Pepperoni Pizza,2.5
639,JJ's Fried Green Tomato Sliders,4.5
470,Chicken Dumpling Soup,2.0
931,Vegan Hot Dog,4.0
658,Scrambled Egg,1.0
855,Minestrone Soup,2.0
367,JJ's Eggs Any Way,3.0
635,Roasted Garlic Shrimp Pizza,2.0
947,Tomato & Cheddar Frittata,4.0
544,GF Turkey & Cheese Sandwich,2.5
567,Cheese Pizza,0.0
246,JJ's Crinkle Fries,0.0
67,JJ's Macaroni & Cheese Quesadilla,3.0
669,JJ's French Toast,1.5
741,JJ's Crinkle Fries,0.0
669,GF Turkey & Cheese Sandwich,2.0
574,Cheese Pizza,2.0
308,JJ's Smashed Chickpea Avocado Sandwich,1.0
53,Pork Sausage,3.5
217,Spicy Green Beans,2.0
84,Tofu Scramble,3.5
25,JJ's Spicy Korean Beef Sandwich,3.0
945,JJ's Hot Chocolate French Toast,3.5
707,Sweet & Sour Chickpeas,0.5
674,JJ's Fried Green Tomato Sliders,0.5
758,JJ's Smashed Chickpea Avocado Sandwich,3.0
894,John Jay's Buddha Bowl,0.5
280,JJ's Hot Chocolate French Toast,2.0
962,JJ's Cheeseburger,1.0
50,JJ's Cheeseburger,1.5
80,Vegan Chicken Vindaloo,2.0
42,Scrambled Egg,3.5
146,Grilled Chicken,1.0
352,Tandoori Chicken,3.0
751,Burger Bun,1.0
202,Tofu Scramble,0.0
748,Hashbrown,3.5
511,Frostline Chocolate,1.0
578,Bagel Schmear Bar,0.5
93,Bagel Schmear Bar,3.5
198,Chicken Dumpling Soup,4.0
563,JJ's Spicy Korean Beef Sandwich,2.5
215,JJ's Fried Chicken Cutlet Sandwich,1.0
867,Grilled Chicken,2.5
462,Bagel Schmear Bar,0.5
933,JJ's Macaroni & Cheese Quesadilla,3.5
345,Hashbrown,2.0
559,Italian Sandwich,0.0
670,Burger Bun,2.5
919,Hashbrown,1.5
109,JJ's French Toast,3.0
702,JJ's Hot Chocolate French Toast,4.0
983,Tandoori Chicken,1.0
930,Sausage & Pepper Pasta,2.5
753,JJ's Smashed Chickpea Avocado Sandwich,4.5
475,GF Mozzarella & Tomato Sandwich,3.0
297,JJ's Eggs Any Way,3.0
490,Bagel Schmear Bar,2.0
494,Tuna Salad,4.5
542,Pop Up Carving Station,2.0
381,JJ's Fried Chicken Cutlet Sandwich,0.0
284,JJ's Smashed Chickpea Avocado Sandwich,1.0
147,JJ's Grilled Vegetable Panini,4.0
882,Mozzarella & Pesto Sandwich,1.0
996,Biscuits & Sausage Gravy,2.5
955,Tandoori Chicken,0.5
289,Bagel Schmear Bar,3.0
571,Spicy Green Beans,0.0
320,JJ's Macaroni & Cheese Quesadilla,2.0
599,Hashbrown,4.5
790,JJ's Macaroni & Cheese Quesadilla,2.0
577,Scrambled Egg,1.5
503,JJ's Eggs Any Way,4.5
240,Pancake & Waffle Syrup,3.5
228,Turkey & Cheese Sandwich,1.0
724,JJ's Spicy Korean Beef Sandwich,3.5
651,Pop Up Carving Station,2.0
778,Waffles,1.0
943,Vegan Chicken Vindaloo,3.0
37,Mozzarella & Pesto Sandwich,3.0
923,JJ's Fried Green Tomato Sliders,2.0
664,JJ's Smashed Chickpea Avocado Sandwich,0.0
350,John Jay's Buddha Bowl,3.0
200,JJ's Black Bean Chipotle Burger,0.5
57,Tofu Scramble,4.0
501,Tandoori Chicken,4.5
325,JJ's Quesadilla,4.5
359,JJ's Fried Green Tomato Sliders,3.5
468,Vegan Chicken Vindaloo,3.0
901,GF Turkey & Cheese Sandwich,1.0
502,Pork Sausage,4.0
161,Roasted Garlic Shrimp Pizza,2.5
903,JJ's Smashed Chickpea Avocado Sandwich,3.5
448,Seaweed Salad,1.0
310,Cheese Pizza,4.5
747,GF Mozzarella & Tomato Sandwich,3.5
714,Burger Bun,0.0
589,Grilled Chicken,4.5
283,Pork Sausage,2.0
219,Italian Sandwich,1.0
995,JJ's Crinkle Fries,2.0
605,JJ's Macaroni & Cheese Quesadilla,1.0
815,Chicken & Vegetable Lo Mein,1.0
206,JJ's Fried Chicken Cutlet Sandwich,0.5
808,GF Turkey & Cheese Sandwich,1.0
260,JJ's Black Bean Chipotle Burger,0.5
640,JJ's Hot Chocolate French Toast,0.0
529,Pancake & Waffle Syrup,3.0
119,JJ's Macaroni & Cheese Quesadilla,0.5
771,Tomato & Cheddar Frittata,3.0
507,Vegan Chicken Vindaloo,4.5
168,Ham & American Cheese Sandwich,4.5
268,Chicken & Vegetable Lo Mein,4.5
447,Vegan Hot Dog,3.0
821,Turkey Sausage,1.0
462,Pork Sausage,2.5
82,Burger Bun,2.0
802,John Jay's Buddha Bowl,2.0
904,Frostline Chocolate,0.0
389,Waffles,2.5
119,Three Bean Chili Soup,1.0
625,John Jay's Buddha Bowl,2.0
188,Three Bean Chili Soup,0.0
756,Bagel Schmear Bar,1.0
285,Sweet & Sour Chickpeas,2.5
136,JJ's Quesadilla,4.5
390,Grilled Chicken,0.0
407,John Jay Sushi Roll,1.5
916,GF Turkey & Cheese Sandwich,2.0
437,Waffles,2.5
453,JJ's Fried Chicken Cutlet Sandwich,3.0
805,JJ's Hot Chocolate French Toast,1.0
138,GF Mozzarella & Tomato Sandwich,4.5
404,Hashbrown,4.5
532,Vegan Hot Dog,2.5
683,Sausage & Pepper Pasta,2.5
174,Cheese Pizza,3.5
503,Seaweed Salad,1.5
269,JJ's Grilled Chicken Sandwich,3.0
387,Tuna Salad,4.0
32,Three Bean Chili Soup,2.0
223,Hashbrown,2.0
381,Seaweed Salad,1.5
918,John Jay Sushi Roll,1.0
793,Italian Sandwich,0.5
982,JJ's Fried Chicken Cutlet Sandwich,3.0
539,JJ's Hot Chocolate French Toast,4.0
491,Tomato & Cheddar Frittata,4.5
26,JJ's Cheeseburger,1.5
284,Cheese Pizza,3.0
819,Chicken & Vegetable Lo Mein,2.5
781,JJ's Spicy Korean Beef Sandwich,2.0
897,Hashbrown,0.5
294,Turkey & Cheese Sandwich,3.0
103,Mozzarella & Pesto Sandwich,2.5
602,John Jay Chicken Tortilla Soup,2.0
21,Bruschetta Pizza,4.0
872,Sweet & Sour Chickpeas,0.5
813,Marinara Sauce,2.5
666,JJ's French Toast,4.0
208,Pepperoni Pizza,2.5
241,JJ's Smashed Chickpea Avocado Sandwich,1.5
26,Scrambled Egg,1.5
524,Three Bean Chili Soup,1.5
766,JJ's Fried Green Tomato Sliders,4.5
209,Hashbrown,3.0
929,Marinara Sauce,1.0
357,Pop Up Carving Station,1.0
253,Sausage & Pepper Pasta,1.0
944,Turkey Sausage,0.0
430,Grilled Chicken,3.0
529,Chicken Salad,4.5
636,Chicken & Vegetable Lo Mein,0.5
226,JJ's Cheeseburger,0.5
150,Marinara Sauce,2.5
731,Bagel Schmear Bar,2.0
19,JJ's Quesadilla,1.5
368,Seaweed Salad,2.5
752,John Jay Chicken Tortilla Soup,3.0
478,JJ's Fried Green Tomato Sliders,0.5
14,Tomato & Cheddar Frittata,3.5
658,Minestrone Soup,0.0
923,JJ's Cheeseburger,4.0
574,JJ's Spicy Korean Beef Sandwich,0.5
682,JJ's Grilled Vegetable Panini,1.5
356,Mozzarella & Pesto Sandwich,1.5
209,John Jay Sushi Roll,4.5
125,JJ's Grilled Chicken Sandwich,0.5
344,Roasted Garlic Shrimp Pizza,4.5
119,JJ's Crinkle Fries,1.0
214,Biscuits & Sausage Gravy,2.0
735,JJ's Grilled Vegetable Panini,0.0
181,Turkey & Cheese Sandwich,3.0
901,Chicken Dumpling Soup,4.0
200,Cheese Pizza,0.5
253,Italian Sandwich,1.5
534,JJ's French Toast,1.5
51,JJ's French Toast,3.5
551,Biscuits & Sausage Gravy,4.0
881,John Jay Chicken Tortilla Soup,3.5
142,John Jay's Buddha Bowl,2.0
586,JJ's Macaroni & Cheese Quesadilla,4.5
539,John Jay's Buddha Bowl,0.5
86,JJ's Spicy Korean Beef Sandwich,0.5
184,Minestrone Soup,3.0
950,JJ's Fried Chicken Cutlet Sandwich,3.0
410,Vegan Hot Dog,2.0
695,Three Bean Chili Soup,4.0
361,Turkey Sausage,2.5
43,JJ's Crinkle Fries,2.5
172,JJ's Hot Chocolate French Toast,3.0
746,Vegan Hot Dog,0.0
428,Bruschetta Pizza,3.5
218,Spicy Green Beans,1.5
25,JJ's Eggs Any Way,2.5
105,Sausage & Pepper Pasta,2.0
452,Mozzarella & Pesto Sandwich,3.5
20,Marinara Sauce,2.5
70,JJ's Hot Chocolate French Toast,3.5
871,Chicken Salad,4.0
154,JJ's Fried Green Tomato Sliders,3.5
958,Frostline Chocolate,2.0
355,GF Turkey & Cheese Sandwich,0.0
222,Turkey & Cheese Sandwich,2.0
363,JJ's Quesadilla,3.5
754,Minestrone Soup,2.5
377,JJ's Hot Chocolate French Toast,0.5
318,Bruschetta Pizza,4.5
448,JJ's Hot Chocolate French Toast,1.5
629,GF Mozzarella & Tomato Sandwich,0.5
800,Turkey & Cheese Sandwich,3.0
315,Three Bean Chili Soup,1.5
112,JJ's Fried Chicken Cutlet Sandwich,4.0
290,Pork Sausage,3.0
151,JJ's Grilled Vegetable Panini,0.5
636,Grilled Chicken,0.5
421,Vegan Chicken Vindaloo,0.5
364,Hashbrown,0.0
849,JJ's Eggs Any Way,3.0
853,Roasted Garlic Shrimp Pizza,3.0
683,Chicken & Vegetable Lo Mein,0.0
539,JJ's Cheeseburger,1.0
443,JJ's Black Bean Chipotle Burger,1.5
715,JJ's Eggs Any Way,0.5
580,JJ's Smashed Chickpea Avocado Sandwich,2.5
481,Turkey & Cheese Sandwich,0.5
903,JJ's Macaroni & Cheese Quesadilla,1.5
978,Tandoori Chicken,1.5
999,Spicy Green Beans,1.5
664,Mozzarella & Pesto Sandwich,3.0
25,JJ's Hot Chocolate French Toast,1.0
106,Burger Bun,1.0
615,Tuna Salad,1.0
57,Tofu Scramble,2.0
236,Tomato & Cheddar Frittata,2.0
445,Tomato & Cheddar Frittata,1.0
469,Tofu Scramble,1.0
75,JJ's Macaroni & Cheese Quesadilla,2.0
171,Mozzarella Sticks,4.0
777,Vegan Hot Dog,1.5
473,Chicken Salad,0.5
576,John Jay's Buddha Bowl,2.0
291,Burger Bun,3.5
208,JJ's Smashed Chickpea Avocado Sandwich,3.0
272,Mozzarella Sticks,3.0
779,John Jay's Buddha Bowl,4.0
274,Chicken & Vegetable Lo Mein,4.0
212,Pepperoni Pizza,2.5
716,Pepperoni Pizza,3.0
660,Sweet & Sour Chickpeas,3.0
950,Minestrone Soup,1.0
535,Pop Up Carving Station,3.5
468,Burger Bun,2.5
796,JJ's French Toast,0.5
395,Pepperoni Pizza,4.5
810,Mozzarella Sticks,4.5
539,JJ's Spicy Korean Beef Sandwich,2.5
392,JJ's Cheeseburger,0.0
28,Minestrone Soup,0.0
223,Tandoori Chicken,1.5
384,Burger Bun,0.0
700,Frostline Chocolate,4.0
609,Tomato & Cheddar Frittata,0.5
686,Chicken & Vegetable Lo Mein,1.0
956,Minestrone Soup,3.5
701,John Jay Chicken Tortilla Soup,0.0
719,Cheese Pizza,3.5
851,Pepperoni Pizza,2.5
970,Turkey & Cheese Sandwich,2.0
689,JJ's Fried Green Tomato Sliders,3.5
693,JJ's Smashed Chickpea Avocado Sandwich,4.0
695,Ham & American Cheese Sandwich,0.0
791,Marinara Sauce,3.5
375,Pop Up Carving Station,1.0
398,John Jay's Buddha Bowl,4.5
581,Chicken & Vegetable Lo Mein,3.5
112,Frostline Chocolate,4.0
967,JJ's Grilled Vegetable Panini,4.5
783,Burger Bun,0.0
653,Roasted Potatoes,4.5
944,JJ's Black Bean Chipotle Burger,3.5
424,Ham & American Cheese Sandwich,1.5
421,JJ's French Toast,4.0
120,Bagel Schmear Bar,0.5
558,JJ's Fried Chicken Cutlet Sandwich,1.0
365,Grilled Chicken,4.5
121,John Jay's Buddha Bowl,1.5
665,GF Mozzarella & Tomato Sandwich,4.5
275,John Jay Sushi Roll,0.0
524,Biscuits & Sausage Gravy,4.0
139,Pancake & Waffle Syrup,0.5
825,Hashbrown,0.5
403,Tofu Scramble,1.0
672,Mozzarella Sticks,4.5
93,Bagel Schmear Bar,2.5
409,Italian Sandwich,4.0
220,Tuna Salad,1.5
530,JJ's Grilled Chicken Sandwich,3.0
592,Tofu Scramble,2.0
352,Minestrone Soup,0.5
509,Chicken Salad,2.0
383,John Jay's Buddha Bowl,4.5
544,Pepperoni Pizza,0.0
299,Bruschetta Pizza,2.0
437,Frostline Chocolate,0.0
591,Roasted Garlic Shrimp Pizza,1.5
449,Spicy Green Beans,2.5
246,Tofu Scramble,0.5
63,Tandoori Chicken,3.5
875,JJ's French Toast,3.0
497,JJ's Black Bean Chipotle Burger,0.5
165,Tofu Scramble,1.5
671,Waffles,4.0
959,Waffles,3.0
335,Chicken & Vegetable Lo Mein,3.0
966,Italian Sandwich,0.5
586,Tofu Scramble,3.0
78,Pop Up Carving Station,0.5
971,GF Mozzarella & Tomato Sandwich,4.0
629,Chicken Salad,3.5
305,JJ's Quesadilla,4.5
213,Bagel Schmear Bar,4.0
886,Vegan Chicken Vindaloo,4.5
605,Biscuits & Sausage Gravy,3.5
992,John Jay's Buddha Bowl,1.0
954,Vegan Chicken Vindaloo,1.5
996,Chicken Dumpling Soup,0.5
424,JJ's Fried Chicken Cutlet Sandwich,1.0
273,Bagel Schmear Bar,2.5
530,Spicy Green Beans,3.0
800,Cheese Pizza,3.5
35,Biscuits & Sausage Gravy,3.0
241,Pancake & Waffle Syrup,3.0
820,JJ's Black Bean Chipotle Burger,2.5
412,Roasted Garlic Shrimp Pizza,3.0
944,JJ's Cheeseburger,3.0
902,Chicken & Vegetable Lo Mein,0.5
410,Pop Up Carving Station,0.5
186,Tofu Scramble,2.0
35,Roasted Garlic Shrimp Pizza,1.0
256,JJ's Black Bean Chipotle Burger,3.0
825,Sweet & Sour Chickpeas,2.0
708,Three Bean Chili Soup,0.0
348,Italian Sandwich,4.0
861,JJ's Black Bean Chipotle Burger,4.5
377,Chicken & Vegetable Lo Mein,0.0
347,Bagel Schmear Bar,2.0
489,Spicy Green Beans,0.5
807,Pepperoni Pizza,2.5
92,JJ's Eggs Any Way,1.0
236,JJ's Crinkle Fries,2.0
264,Scrambled Egg,2.5
326,Cheese Pizza,3.0
280,Scrambled Egg,3.5
153,JJ's Eggs Any Way,4.5
60,JJ's Black Bean Chipotle Burger,0.5
909,Minestrone Soup,3.0
219,John Jay Sushi Roll,0.5
396,Spicy Green Beans,4.0
87,Hashbrown,4.5
956,Burger Bun,1.0
109,JJ's Smashed Chickpea Avocado Sandwich,2.5
728,JJ's Black Bean Chipotle Burger,2.5
142,Cheese Pizza,0.0
307,JJ's Fried Chicken Cutlet Sandwich,1.0
753,JJ's French Toast,4.0
846,John Jay Sushi Roll,0.5
306,John Jay Chicken Tortilla Soup,4.5
407,Chicken Dumpling Soup,0.5
809,Vegan Chicken Vindaloo,4.5
107,JJ's Eggs Any Way,4.5
924,Minestrone Soup,4.0
691,Pepperoni Pizza,3.5
790,Three Bean Chili Soup,1.5
425,JJ's Crinkle Fries,3.5
598,JJ's Smashed Chickpea Avocado Sandwich,2.0
966,JJ's Eggs Any Way,2.0
856,John Jay Sushi Roll,0.0
905,GF Turkey & Cheese Sandwich,3.5
447,Cheese Pizza,0.0
842,Sausage & Pepper Pasta,1.5
645,JJ's Hot Chocolate French Toast,1.0
454,Chicken Dumpling Soup,4.5
451,GF Turkey & Cheese Sandwich,0.0
952,Pepperoni Pizza,1.0
4,Mozzarella Sticks,2.0
721,John Jay Chicken Tortilla Soup,4.5
271,Waffles,1.0
623,Pepperoni Pizza,2.5
679,Roasted Garlic Shrimp Pizza,0.5
182,Bagel Schmear Bar,3.0
683,Frostline Chocolate,3.0
653,John Jay Chicken Tortilla Soup,0.0
921,GF Turkey & Cheese Sandwich,1.5
374,JJ's Fried Green Tomato Sliders,2.0
337,Burger Bun,0.0
404,Roasted Garlic Shrimp Pizza,0.0
755,Mozzarella & Pesto Sandwich,2.5
961,JJ's Fried Green Tomato Sliders,3.0
823,Pop Up Carving Station,4.5
405,JJ's Spicy Korean Beef Sandwich,4.0
409,John Jay's Buddha Bowl,1.0
774,John Jay Chicken Tortilla Soup,0.0
489,Cheese Pizza,1.0
404,GF Mozzarella & Tomato Sandwich,2.5
36,Sausage & Pepper Pasta,2.5
141,Scrambled Egg,3.5
419,GF Turkey & Cheese Sandwich,3.5
403,Tomato & Cheddar Frittata,4.5
25,JJ's Cheeseburger,0.0
107,Tofu Scramble,4.0
739,JJ's Crinkle Fries,1.0
944,Marinara Sauce,4.0
689,Roasted Potatoes,3.0
357,JJ's Grilled Vegetable Panini,1.0
231,GF Turkey & Cheese Sandwich,0.5
390,JJ's Crinkle Fries,4.0
850,Pork Sausage,2.5
100,Italian Sandwich,0.5
944,JJ's Quesadilla,2.0
223,JJ's Smashed Chickpea Avocado Sandwich,4.0
875,John Jay's Buddha Bowl,3.5
455,Vegan Chicken Vindaloo,2.5
605,Cheese Pizza,1.5
857,Vegan Hot Dog,3.0
803,Minestrone Soup,2.0
172,Pop Up Carving Station,2.5
706,Sweet & Sour Chickpeas,2.5
114,Vegan Chicken Vindaloo,3.5
481,Tomato & Cheddar Frittata,2.0
654,JJ's Hot Chocolate French Toast,4.5
405,Seaweed Salad,3.5
925,Cheese Pizza,3.5
874,Frostline Chocolate,2.5
52,Chicken Dumpling Soup,0.0
587,Sausage & Pepper Pasta,1.5
714,Bruschetta Pizza,3.5
370,JJ's Grilled Chicken Sandwich,2.5
104,JJ's Eggs Any Way,3.5
210,JJ's Grilled Chicken Sandwich,1.0
501,GF Mozzarella & Tomato Sandwich,1.5
497,Spicy Green Beans,2.0
314,Bagel Schmear Bar,1.0
776,Bruschetta Pizza,0.0
274,Spicy Green Beans,3.5
458,JJ's Fried Chicken Cutlet Sandwich,4.5
802,JJ's French Toast,1.0
653,Bagel Schmear Bar,4.0
932,Mozzarella Sticks,1.0
73,JJ's Spicy Korean Beef Sandwich,2.0
983,Vegan Hot Dog,0.0
172,Tofu Scramble,3.5
115,Mozzarella & Pesto Sandwich,0.5
550,Grilled Chicken,4.0
826,Minestrone Soup,1.5
572,JJ's Black Bean Chipotle Burger,2.5
407,JJ's Smashed Chickpea Avocado Sandwich,4.0
984,JJ's Black Bean Chipotle Burger,3.5
471,Roasted Garlic Shrimp Pizza,1.0
466,JJ's Smashed Chickpea Avocado Sandwich,3.5
294,Burger Bun,4.0
640,Spicy Green Beans,3.0
616,Pancake & Waffle Syrup,2.0
624,Tandoori Chicken,1.0
376,Pancake & Waffle Syrup,0.0
806,JJ's Crinkle Fries,1.5
510,Chicken & Vegetable Lo Mein,0.0
667,Cheese Pizza,2.0
297,Hashbrown,0.0
156,Tomato & Cheddar Frittata,2.0
770,Marinara Sauce,1.5
98,Marinara Sauce,4.0
710,Hashbrown,0.5
126,Tomato & Cheddar Frittata,3.5
787,Roasted Garlic Shrimp Pizza,4.0
618,Vegan Hot Dog,4.5
733,Spicy Green Beans,1.0
891,John Jay Chicken Tortilla Soup,0.5
387,Turkey Sausage,0.5
223,GF Mozzarella & Tomato Sandwich,2.5
898,Pop Up Carving Station,1.5
957,JJ's Grilled Vegetable Panini,3.0
174,Mozzarella Sticks,1.0
220,JJ's Cheeseburger,3.5
315,Sweet & Sour Chickpeas,4.5
106,JJ's Crinkle Fries,1.5
714,Hashbrown,4.5
973,Tofu Scramble,0.5
903,GF Mozzarella & Tomato Sandwich,3.0
630,Biscuits & Sausage Gravy,1.0
186,Ham & American Cheese Sandwich,1.5
20,Tandoori Chicken,0.5
160,Roasted Potatoes,3.5
821,Roasted Garlic Shrimp Pizza,3.0
6,Sausage & Pepper Pasta,1.0
705,JJ's Black Bean Chipotle Burger,4.5
467,Cheese Pizza,1.0
821,Italian Sandwich,0.0
791,JJ's Black Bean Chipotle Burger,0.0
442,Tofu Scramble,1.5
208,Three Bean Chili Soup,4.5
947,Vegan Hot Dog,1.0
964,Roasted Garlic Shrimp Pizza,0.5
334,Frostline Chocolate,4.0
89,John Jay's Buddha Bowl,0.5
905,Italian Sandwich,4.5
496,Three Bean Chili Soup,0.5
265,JJ's Spicy Korean Beef Sandwich,3.5
422,Waffles,3.5
185,Frostline Chocolate,3.5
616,JJ's Eggs Any Way,1.0
678,Chicken & Vegetable Lo Mein,1.0
440,Pancake & Waffle Syrup,3.5
972,John Jay Sushi Roll,4.0
372,Burger Bun,2.0
631,JJ's Black Bean Chipotle Burger,1.0
707,Turkey & Cheese Sandwich,4.5
886,Biscuits & Sausage Gravy,2.0
644,Tuna Salad,4.5
575,Burger Bun,3.0
342,Frostline Chocolate,4.5
142,Spicy Green Beans,1.5
512,GF Turkey & Cheese Sandwich,0.0
248,Burger Bun,1.0
149,Ham & American Cheese Sandwich,4.0
807,JJ's Quesadilla,1.5
750,Pop Up Carving Station,1.5
859,John Jay Chicken Tortilla Soup,3.0
755,Burger Bun,0.0
936,Roasted Potatoes,1.0
875,Waffles,3.0
480,Bagel Schmear Bar,2.5
359,Turkey & Cheese Sandwich,1.0
348,JJ's Grilled Vegetable Panini,2.5
511,Burger Bun,2.0
380,John Jay Chicken Tortilla Soup,3.5
743,JJ's Fried Chicken Cutlet Sandwich,1.0
666,Three Bean Chili Soup,4.5
916,JJ's Smashed Chickpea Avocado Sandwich,1.5
302,Tomato & Cheddar Frittata,1.5
684,JJ's Grilled Chicken Sandwich,1.5
659,GF Turkey & Cheese Sandwich,3.5
75,Marinara Sauce,1.0
844,JJ's Eggs Any Way,4.5
990,Scrambled Egg,0.0
310,JJ's Cheeseburger,3.5
299,Bagel Schmear Bar,0.5
952,Chicken Dumpling Soup,1.0
718,Sweet & Sour Chickpeas,2.5
104,John Jay Chicken Tortilla Soup,2.0
905,Bruschetta Pizza,0.5
451,Pepperoni Pizza,1.0
283,Tandoori Chicken,0.0
488,Chicken Salad,1.5
751,Hashbrown,2.5
687,Sweet & Sour Chickpeas,1.0
348,Biscuits & Sausage Gravy,3.5
346,Spicy Green Beans,2.5
217,Hashbrown,1.0
299,Spicy Green Beans,3.0
350,JJ's Hot Chocolate French Toast,1.5
198,Vegan Chicken Vindaloo,1.5
763,Grilled Chicken,0.5
838,JJ's Macaroni & Cheese Quesadilla,2.5
268,Hashbrown,0.0
807,Hashbrown,4.0
629,JJ's Grilled Chicken Sandwich,1.0
690,JJ's Smashed Chickpea Avocado Sandwich,1.0
955,Ham & American Cheese Sandwich,4.5
796,Grilled Chicken,0.0
416,Turkey Sausage,1.5
140,JJ's Fried Green Tomato Sliders,0.5
359,JJ's Hot Chocolate French Toast,3.5
725,Sweet & Sour Chickpeas,1.0
952,Three Bean Chili Soup,4.5
985,Pepperoni Pizza,3.0
717,JJ's Cheeseburger,0.5
203,Tuna Salad,3.0
18,JJ's Macaroni & Cheese Quesadilla,0.5
757,Mozzarella & Pesto Sandwich,2.0
164,Turkey Sausage,0.5
838,Burger Bun,1.0
416,Tandoori Chicken,1.5
807,Tofu Scramble,3.0
954,Turkey Sausage,3.0
276,Hashbrown,2.5
569,JJ's Macaroni & Cheese Quesadilla,3.0
64,Three Bean Chili Soup,3.0
895,Grilled Chicken,0.5
714,John Jay Chicken Tortilla Soup,4.5
13,Bruschetta Pizza,3.5
799,Hashbrown,3.0
965,GF Turkey & Cheese Sandwich,2.0
977,Biscuits & Sausage Gravy,1.5
212,Chicken & Vegetable Lo Mein,4.0
235,JJ's Quesadilla,2.5
216,JJ's Grilled Vegetable Panini,1.5
597,Bruschetta Pizza,1.0
187,JJ's Cheeseburger,0.5
39,Chicken Dumpling Soup,2.0
875,Sausage & Pepper Pasta,0.0
231,John Jay's Buddha Bowl,1.0
834,Mozzarella Sticks,1.5
820,Seaweed Salad,4.0
815,Pork Sausage,2.0
692,Chicken & Vegetable Lo Mein,1.0
656,John Jay Chicken Tortilla Soup,2.0
448,Chicken & Vegetable Lo Mein,2.0
7,Tandoori Chicken,0.5
609,JJ's Grilled Vegetable Panini,3.5
44,Scrambled Egg,2.0
300,JJ's Fried Chicken Cutlet Sandwich,0.5
482,Seaweed Salad,0.0
329,Ham & American Cheese Sandwich,4.0
819,JJ's Smashed Chickpea Avocado Sandwich,0.0
732,Spicy Green Beans,2.5
115,Scrambled Egg,3.0
470,Vegan Chicken Vindaloo,4.0
771,GF Mozzarella & Tomato Sandwich,4.5
406,Vegan Hot Dog,3.0
858,Pepperoni Pizza,0.5
714,Tomato & Cheddar Frittata,1.0
231,Vegan Chicken Vindaloo,1.5
209,Tuna Salad,1.0
926,Sweet & Sour Chickpeas,1.5
423,JJ's Cheeseburger,4.5
700,Minestrone Soup,2.0
721,Hashbrown,3.0
433,JJ's Macaroni & Cheese Quesadilla,0.5
819,Turkey & Cheese Sandwich,2.5
169,John Jay's Buddha Bowl,0.5
835,Pop Up Carving Station,0.5
107,John Jay Sushi Roll,0.5
746,JJ's Smashed Chickpea Avocado Sandwich,4.5
805,Cheese Pizza,3.0
338,Pepperoni Pizza,2.5
825,John Jay Sushi Roll,0.5
544,Bruschetta Pizza,2.0
263,Burger Bun,2.0
905,Minestrone Soup,4.0
632,Sweet & Sour Chickpeas,0.0
206,Burger Bun,4.0
190,GF Mozzarella & Tomato Sandwich,3.0
